;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
159;452.78;555.56;-0.309;0.0756;-0.1759;-0.1841;64.71061669053394;65.78118717686766;64.22655485801594;65.90878557576158
160;452.78;555.56;0.2376;0.048;-0.06;-0.3241;64.37039382219531;65.80545894926738;64.1217768580625;65.72098097766708
161;452.78;555.56;0.0634;0.0318;0.1751;0.2212;64.59277347678014;65.79292617827117;64.13737432154979;65.40071307759506
162;452.78;555.56;0.1842;0.0386;0.0505;-0.1997;64.62822846891781;65.75217716031632;64.38740532703754;65.63862258086519
163;452.78;555.56;0.0637;-0.2314;0.4571;-0.1372;64.7930230237525;65.73059759188108;64.50216389487441;65.44606316319737
164;452.78;555.56;0.1714;0.1541;0.0752;0.0409;64.83230312984199;65.43275789716114;65.0186309941776;65.32374730683242
165;452.78;555.56;-0.1302;-0.0261;-0.1827;-0.1372;64.9988841645329;65.53599268439837;65.13123786972919;65.38445616316223
166;452.78;555.56;-0.2068;0.3644;0.1619;-0.3184;64.85864417527354;65.45436178514127;64.98116828611664;65.26462016802816
167;452.78;555.56;0.1363;-0.0151;0.216;0.0068;64.64385350168084;65.7640258448817;65.18206513858405;64.96841126959323
168;452.78;555.56;-0.1607;0.0842;0.2188;-0.1563;64.7935910283755;65.66093075347982;65.42854096123351;65.00935296937328
169;452.78;555.56;-0.1379;0.0493;-0.2188;0.1196;64.64776463129242;65.6658776629712;65.66738044234806;64.88554124917091
170;452.78;555.56;-0.0911;-0.1251;-0.0295;-0.1012;64.54359754584443;65.63058260770808;65.45852565858829;65.04263122857348
171;452.78;555.56;0.0035;0.1984;0.2264;-0.1377;64.4836715980588;65.42966079614894;65.44779686218871;64.97257595800758
172;452.78;555.56;-0.0708;0.381;-0.3369;-0.042;64.52149956837037;65.56324436032469;65.69342183359515;64.86884944412301
173;452.78;555.56;-0.275;-0.003;-0.0999;0.2104;64.49312926180518;65.86603672375128;65.36536755226011;64.86501409773955
174;452.78;555.56;-0.1287;-0.0601;-0.2854;0.1816;64.24840020869377;65.76385507733329;65.28818006165837;65.11373378635668
175;452.78;555.56;-0.4447;-0.071;-0.1865;-0.2186;64.16145302558522;65.62163818100095;65.02876032483273;65.32360902805442
176;452.78;555.56;0.125;-0.3785;-0.2025;0.5599;63.752756054531346;65.48676207519814;64.87923737415544;65.12482345440813
177;452.78;555.56;-0.3204;-0.0356;0.2501;-0.0652;63.932122236084204;65.04565751838297;64.72006265816431;65.71255129134917
178;452.78;555.56;-0.2209;0.0502;-0.0469;-0.2305;63.648467466479154;65.00154304665142;65.0202540018667;65.65152193141206
179;452.78;555.56;0.0104;0.211;-0.1727;0.1776;63.494239292168885;65.04382619362451;65.01069200474409;65.42764418699635
180;452.78;555.56;-0.1479;0.192;-0.2071;-0.0723;63.58025880713865;65.23498348556379;64.87573578537675;65.6208696257216
181;452.78;555.56;0.3086;-0.0833;0.0283;0.4307;63.49702984587829;65.40171096751416;64.71210982251921;65.55642364752853
182;452.78;555.56;-0.2586;-0.0554;-0.0022;0.1695;63.868394188078945;65.2790494090431;64.79083943652631;65.9975683765759
183;452.78;555.56;0.0534;0.2248;0.2688;-0.0397;63.65340391311549;65.21045424735537;64.83572123669506;66.1598046157393
184;452.78;555.56;-0.0079;-0.0347;0.1;0.3151;63.7653403437774;65.43329002289875;65.14969544148093;66.1063432381493
185;452.78;555.56;-0.2336;-0.102;-0.2864;0.1698;63.82252184164708;65.37911811282537;65.28154333484656;66.409822126006
186;452.78;555.56;0.1047;0.2785;-0.1258;-0.2458;63.65612808451071;65.27351762214955;65.02140465584952;66.5558630405879
187;452.78;555.56;-0.0343;0.2075;0.214;0.1777;63.82708444045497;65.56153058948293;64.93289383100274;66.28047277231774
188;452.78;555.56;0.1544;0.0038;-0.1242;-0.1033;63.844929473565266;65.74769458988278;65.18794020410043;66.4395837586874
189;452.78;555.56;0.1647;-0.1188;0.3469;-0.0167;64.06121404922314;65.72371166729822;65.09396703390921;66.31133581855246
190;452.78;555.56;0.4326;-0.4024;-0.2197;0.0262;64.27073677857216;65.57365258590734;65.4750779142656;66.27481275626565
191;452.78;555.56;0.2673;0.1179;0.1145;-0.1758;64.75165127871404;65.14885584041772;65.27344912338799;66.2826500876725
192;452.78;555.56;-0.0738;-0.1793;-0.1722;-0.2667;65.02978006254874;65.27395896110959;65.4145532443739;66.0881740053922
193;452.78;555.56;-0.0479;-0.3925;-0.1019;0.0736;64.95608643273816;65.0854447434573;65.26298447024433;65.81058047484692
194;452.78;555.56;0.2199;0.317;0.2197;-0.2776;64.90629682945861;64.68561658440868;65.18813181388863;65.88441555812406
195;452.78;555.56;0.1311;0.1296;-0.0254;-0.515;65.12412366060134;65.02591665490468;65.43805052321683;65.6040883349267
196;452.78;555.56;0.128;-0.2278;0.1627;-0.1672;65.25066896205874;65.14400870096145;65.43228774224136;65.09761683658613
197;452.78;555.56;-0.3234;-0.2429;0.0947;0.0662;65.36629163806533;64.87614492577221;65.61486872802806;64.95934237306682
198;452.78;555.56;-0.0049;0.1742;0.1508;-0.054;65.03131404022979;64.60611560577637;65.72173171265509;65.06005038836798
199;452.78;555.56;-0.1476;-0.1756;-0.1776;0.2534;65.03940896480063;64.77595806866805;65.88018240277104;65.03649198733189
200;397.58;376.58;0.056;0.2592;-0.0443;0.0368;64.91100235499385;64.5832797542114;65.70354925206928;65.32128455182229
201;397.58;376.58;-0.0196;0.1233;0.0849;-0.1533;64.71044728861517;63.65703942374215;63.87786743830104;64.73399261156196
202;397.58;376.58;0.182;0.1073;-0.1698;-0.0879;64.36872666414378;62.63566095576424;62.25899737735485;63.98031129602152
203;397.58;376.58;0.0634;0.0809;0.3259;-0.2873;64.17942132002395;61.63933705853416;60.45518031872034;63.32261635784714
204;397.58;376.58;0.1573;0.0383;-0.1554;0.2172;63.804134991347226;60.66022323757814;59.225862102418354;62.49235994140086
205;397.58;376.58;-0.0933;0.1761;-0.06;-0.2762;63.491056121891816;59.67421795100336;57.56962152556465;62.20068357886349
206;397.58;376.58;-0.1889;-0.0908;-0.2013;-0.1841;62.87219067383776;58.884837705998216;56.08294343834191;61.42763352255219
207;397.58;376.58;-0.082;0.0172;-0.4287;-0.0321;62.12788939713284;57.85369164223839;54.52244916151094;60.77869471368922
208;397.58;376.58;-0.0034;0.1504;0.3594;0.0005;61.46420926952829;56.978745458616245;52.80635875000317;60.30878367819866
209;397.58;376.58;0.0758;0.1126;-0.0409;-0.3005;60.8397933036951;56.28169714447523;51.958528554562626;59.89113423483654
210;397.58;376.58;0.4519;-0.239;-0.0896;-0.1811;60.29310453503559;55.58093761229296;50.75048203555153;59.1900240938453
211;397.58;376.58;-0.0085;-0.1001;-0.0397;0.053;60.09880008629894;54.55122294673582;49.551418788040166;58.63789533377645
