;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
533;507.13;804.57;0.0097;-0.0503;0.1343;-0.055;117.2177416;104.6774711;135.9511868;83.92767021
534;507.13;804.57;-0.192;0.274;0.1216;-0.01;117.2720068;104.5509231;136.1518006;83.82406364
535;507.13;804.57;-0.0878;-0.2184;0.1195;-0.2569;117.1280337;104.7518882;136.3338292;83.76914011
536;507.13;804.57;-0.0392;-0.0675;0.1144;-0.0234;117.1000276;104.4475505;136.5084217;83.46926994
537;507.13;804.57;-0.0273;-0.2129;0.1005;-0.2528;117.1269876;104.3000223;136.6727993;83.41357598
538;507.13;804.57;-0.0304;0.2176;0.1965;-0.249;117.1694556;104.0131578;136.8184642;83.13046699
539;507.13;804.57;-0.0165;-0.0849;0.0267;-0.2003;117.2111887;104.1623597;137.0558669;82.86125846
540;507.13;804.57;0.032;0.2317;0.0597;-0.0325;117.2718994;103.9912898;137.1165278;82.65037043
541;507.13;804.57;-0.1813;-0.0621;-0.0334;0.2038;117.3801717;104.1386191;137.2084158;82.61482967
542;507.13;804.57;-0.0363;-0.0756;0.1113;-0.1162;117.2729952;103.9828257;137.2045192;82.81686179
543;507.13;804.57;0.2277;0.1918;-0.3609;-0.0896;117.3154895;103.8292768;137.3454364;82.69166183
544;507.13;804.57;-0.0577;0.1408;0.1114;-0.227;117.6242019;103.9470431;137.0100382;82.59754257
545;507.13;804.57;-0.0666;-0.4074;0.1161;0.0924;117.6239425;104.0039989;137.1567386;82.36939391
546;507.13;804.57;0.1617;0.0677;0.2711;-0.1536;117.6190821;103.5014629;137.3038518;82.46882372
547;507.13;804.57;-0.3839;0.09;-0.2077;0.066;117.8470354;103.5050914;137.6016678;82.31868787
548;507.13;804.57;0.1772;0.0315;0.0282;-0.0441;117.5279221;103.5254362;137.4119918;82.39353687
549;507.13;804.57;-0.0948;-0.0986;-0.0286;0.2074;117.7785979;103.4888517;137.4637506;82.35560069
550;507.13;804.57;0.0246;0.0043;-0.2276;0.136;117.7476094;103.3228106;137.4571987;82.5705253
551;507.13;804.57;0.0144;-0.0597;0.1867;0.2616;117.8372105;103.2764759;137.251838;82.70634455
552;507.13;804.57;0.1414;0.0317;0.0664;-0.1203;117.9066238;103.1735463;137.466773;82.96289964
553;507.13;804.57;-0.0401;-0.0304;0.1123;0.118;118.1062208;103.1768406;137.5551329;82.8283775
554;507.13;804.57;-0.1017;-0.0933;-0.2754;0.0001;118.1180113;103.113044;137.6868145;82.93696559
555;507.13;804.57;0.1947;0.0246;-0.1644;0.0667;118.0715182;102.9937317;137.4269552;82.92377049
556;507.13;804.57;-0.3546;0.1204;-0.078;0.2061;118.3159125;102.9983986;137.2856772;82.97764712
557;507.13;804.57;0.0031;0.0434;-0.0716;-0.0498;117.9960119;103.100535;137.234924;83.16899789
558;507.13;804.57;-0.2022;-0.083;-0.3182;0.2536;118.0465598;103.1268985;137.192053;83.09761368
559;507.13;804.57;-0.1142;0.0504;-0.1187;-0.1217;117.8883054;103.022866;136.9038344;83.33217837
560;507.13;804.57;0.3017;0.1605;-0.0253;0.2561;117.8166723;103.0663163;136.8235401;83.18307165
561;507.13;804.57;-0.0067;0.2393;-0.0585;0.0539;118.1617814;103.2121607;136.8389943;83.41708504
562;507.13;804.57;0.0293;0.1811;0.0434;-0.0175;118.1835796;103.4371482;136.8207964;83.44055097
563;507.13;804.57;-0.2672;0.0806;-0.0527;0.097;118.2398759;103.5924354;136.9050309;83.39178049
564;507.13;804.57;-0.1094;-0.1514;-0.2023;0.3827;117.9996321;103.6369771;136.8907016;83.45924849
565;507.13;804.57;0.0295;-0.2048;-0.014;-0.1361;117.9274581;103.4494846;136.7271913;83.81001166
566;507.13;804.57;0.0532;-0.0304;0.0554;-0.0267;117.992614;103.2313491;136.7567645;83.62948783
567;507.13;804.57;0.0925;-0.2114;-0.0589;-0.3294;118.0794344;103.1931504;136.8548723;83.56478728
568;507.13;804.57;0.0013;-0.1177;0.0227;-0.2997;118.2045608;102.9737437;136.8358099;83.19969056
569;507.13;804.57;0.0791;-0.0255;0.4417;0.065;118.232363;102.8470648;136.8989052;82.87731076
570;507.13;804.57;0.0681;-0.0726;0.2443;-0.1128;118.3385742;102.8080284;137.379155;82.93114865
571;507.13;804.57;-0.2745;-0.0492;-0.052;-0.1516;118.4430957;102.7259627;137.6479724;82.8052615
572;507.13;804.57;0.0056;-0.1992;-0.1528;-0.1129;118.2082161;102.6673069;137.6126458;82.64507656
573;507.13;804.57;0.1152;0.0347;0.0202;-0.0388;118.2628472;102.4561435;137.4775496;82.52932537
574;507.13;804.57;0.0885;0.1495;-0.0211;-0.1856;118.4207074;102.4863551;137.519395;82.49182092
575;507.13;804.57;-0.0546;-0.0822;-0.0391;-0.0105;118.5460717;102.6283589;137.5187193;82.30886067
576;507.13;804.57;-0.1208;0.1089;0.1226;0.0332;118.5227472;102.5242853;137.5000633;82.30756231
577;507.13;804.57;-0.1677;0.3994;0.0111;0.0619;118.4337143;102.6169926;137.6436517;82.35001055
578;507.13;804.57;-0.0197;-0.0138;0.0897;0.0817;118.3059255;102.9966209;137.6715511;82.41963571
579;507.13;804.57;0.17;0.0977;0.0224;-0.0534;118.3326299;102.9446779;137.7772369;82.50656353
580;507.13;804.57;-0.2928;0.0295;0.408;0.0298;118.5509287;103.0102045;137.8125413;82.45527485
581;507.13;804.57;-0.099;0.1454;-0.2421;-0.1052;118.2977573;103.0020934;138.2324165;82.48902475
582;507.13;804.57;-0.171;-0.2578;0.2285;-0.1016;118.2618645;103.1115378;137.9899626;82.38656473
583;507.13;804.57;0.1177;-0.1585;-0.3578;-0.0701;118.1485082;102.8080992;138.2251681;82.29137861
584;507.13;804.57;-0.0831;0.0215;0.1375;0.1526;118.3357419;102.6172134;137.8672252;82.23110764
585;507.13;804.57;-0.0706;0.133;-0.1627;-0.1413;118.3034252;102.6146622;138.0150066;82.39570011
586;507.13;804.57;-0.0325;0.0196;0.0275;-0.2197;118.2893505;102.7296576;137.8582826;82.26048634
587;507.13;804.57;0.0668;-0.2497;0.2773;0.1518;118.3094355;102.7200759;137.8963247;82.05172415
588;507.13;804.57;-0.0589;-0.1235;0.0598;-0.0807;118.4290362;102.4342227;138.1830582;82.22196037
589;507.13;804.57;-0.4569;-0.1192;0.1338;0.3569;118.425972;102.2964161;138.2439409;82.15358126
590;507.13;804.57;0.0815;0.0583;0.1847;-0.1165;118.0268159;102.1680455;138.3770517;82.52525774
591;507.13;804.57;0.0659;-0.1143;-0.0035;-0.0373;118.1876838;102.2375866;138.5571896;82.41019906
592;507.13;804.57;-0.0329;-0.1021;-0.1122;-0.2603;118.3310323;102.1265688;138.5438893;82.37846529
593;507.13;804.57;-0.1626;0.1627;0.0223;-0.0074;118.36882;102.0327342;138.4222756;82.1248697
594;507.13;804.57;0.0528;0.2003;0.0657;0.0573;118.271692;102.1997726;138.4386981;82.13327756
595;507.13;804.57;0.0569;-0.062;0.0575;0.1104;118.3947593;102.3954998;138.498043;82.20608338
596;507.13;804.57;-0.0705;0.0637;0.2324;0.1164;118.5181818;102.3207558;138.5474622;82.32937434
597;507.13;804.57;-0.0325;-0.2822;-0.109;-0.0229;118.5101576;102.380255;138.7703447;82.4542399
598;507.13;804.57;-0.1395;0.0297;0.1463;0.1873;118.5469664;102.0950547;138.6453505;82.4353269
599;507.13;804.57;-0.0268;0.1785;-0.1927;0.0336;118.4715088;102.1367976;138.7792879;82.62729204
600;585.72;521.36;-0.2326;0.079;0.3156;0.0923;118.5159943;102.3319175;138.5703339;82.65867779
601;585.72;521.36;0.0626;0.0152;0.0341;0.0194;118.7395821;100.5298388;136.0436515;83.66452287
602;585.72;521.36;-0.1417;-0.0583;-0.1694;0.0144;119.1746603;98.79960233;133.3092522;84.56155853
603;585.72;521.36;0.0357;-0.097;-0.0422;-0.0213;119.3055244;97.1243106;130.4519779;85.421751
604;585.72;521.36;-0.2109;-0.0269;-0.1109;0.092;119.5228571;95.53503918;127.8070402;86.21586641
605;585.72;521.36;-0.0885;-0.2327;-0.3876;0.1253;119.4043282;94.13402997;125.173047;87.09537372
606;585.72;521.36;-0.0166;0.2416;-0.1765;0.1161;119.3333048;92.63816762;122.3424921;87.97742152
607;585.72;521.36;-0.2491;0.0846;0.1457;0.0264;119.2502604;91.73357586;119.8101017;88.81957656
608;585.72;521.36;0.0173;-0.0154;-0.186;0.0256;118.8596418;90.75365847;117.678662;89.54287025
609;585.72;521.36;-0.0569;-0.093;0.1018;-0.0489;118.6858044;89.75585524;115.282452;90.24042857
610;585.72;521.36;-0.2614;-0.0106;0.1171;0.0821;118.3695082;88.76294547;113.2500138;90.83953397
611;585.72;521.36;-0.1955;0.1197;0.1397;-0.2319;117.7977009;87.93151147;111.297935;91.54914095
612;585.72;521.36;0.0908;0.1517;0.0346;-0.2266;117.254199;87.30387295;109.4314953;91.92055593
613;585.72;521.36;0.1343;-0.1356;-0.1428;-0.0511;116.9604469;86.75823251;107.5207483;92.28464598
614;585.72;521.36;-0.0198;-0.146;-0.1585;0.1653;116.6605454;85.97024312;105.4953764;92.8118848
615;585.72;521.36;0.0607;0.3117;0.0015;0.1238;116.1528084;85.23695707;103.5214577;93.53768093
616;585.72;521.36;0.0336;0.1705;0.1936;-0.0342;115.6822568;85.03002526;101.7736094;94.19749752
617;585.72;521.36;0.0494;0.1063;0.1265;-0.0645;115.1467075;84.7165657;100.2768922;94.67714222
618;585.72;521.36;0.1929;-0.0208;-0.1547;-0.0103;114.6001097;84.3739395;98.76402867;95.11041805
619;585.72;521.36;-0.226;0.1386;-0.2073;0.12;114.1697808;83.93946304;97.0218565;95.58341342
620;585.72;521.36;0.1015;-0.191;-0.0086;0.2144;113.2797565;83.7065547;95.2873358;96.17093845
621;585.72;521.36;-0.0573;0.2298;0.0615;0.0652;112.6970622;83.17776013;93.81204178;96.83332882
622;585.72;521.36;-0.0336;-0.0054;0.1084;-0.2163;111.9301593;83.12398363;92.45876359;97.32456673
623;585.72;521.36;-0.0453;0.1186;-0.0243;0.0241;111.1739657;82.85452596;91.20036764;97.51807285
624;585.72;521.36;-0.0563;0.0969;-0.0169;0.0485;110.3957586;82.73193736;89.85420586;97.94559626
625;585.72;521.36;-0.1839;-0.0197;-0.2041;0.0212;109.5938904;82.60923727;88.56385668;98.38344045
626;585.72;521.36;0.0275;-0.0263;0.2544;0.0204;108.6546459;82.39184615;87.13305449;98.77959733
627;585.72;521.36;0.2506;0.1832;-0.0153;-0.0633;107.918043;82.19418505;86.21298761;99.16196429
628;585.72;521.36;-0.0084;0.154;0.1629;-0.1627;107.4049521;82.23068166;85.05703709;99.44811817
629;585.72;521.36;-0.0002;-0.2658;-0.029;0.2703;106.6140297;82.24508346;84.12202948;99.62552337
630;585.72;521.36;-0.1031;-0.2539;0.077;-0.205;105.8334923;81.84458918;83.02990802;100.2301395
631;585.72;521.36;-0.0176;-0.1419;0.0304;0.2367;104.9457981;81.50033047;82.08466371;100.3397643
632;585.72;521.36;0.0699;-0.134;0.1173;-0.002;104.1498191;81.29286776;81.12841662;100.8875252
633;585.72;521.36;-0.0555;-0.1678;-0.0893;0.0479;103.4427624;81.12390062;80.29529029;101.1788074
634;585.72;521.36;-0.0681;0.0408;0.0291;0.1268;102.6121326;80.94101872;79.28729554;101.5105551
635;585.72;521.36;0.0605;-0.0696;-0.0369;0.1746;101.7698606;80.9887891;78.43631353;101.9104741
636;585.72;521.36;-0.1377;0.1809;-0.0443;-0.1074;101.063688;80.93611041;77.55212115;102.3452832
637;585.72;521.36;0.0379;0.2179;0.1654;0.0591;100.1589647;81.15120248;76.69478704;102.4840847
638;585.72;521.36;0.123;-0.0043;0.0663;-0.0483;99.44005139;81.39444272;76.08055754;102.7849209
639;585.72;521.36;0.204;0.2525;-0.1768;-0.2586;98.81698861;81.41011197;75.39127543;102.9686894
640;585.72;521.36;-0.0136;0.0036;-0.0201;-0.1778;98.27808446;81.68751183;74.48599494;102.9362594
641;585.72;521.36;0.2051;-0.0652;-0.0564;-0.0401;97.51204698;81.6978496;73.77319773;102.9856699
642;585.72;521.36;0.1552;0.0097;0.0175;0.1771;96.97381905;81.64033519;73.05242876;103.171195
643;585.72;521.36;-0.1494;0.1417;-0.1705;-0.146;96.38329886;81.66721721;72.43434433;103.567971
644;585.72;521.36;-0.1827;-0.2422;0.1458;0.023;95.4924225;81.83714643;71.65305696;103.6289417
645;585.72;521.36;-0.0457;-0.0313;0.0255;-0.077;94.58073044;81.61465063;71.21956609;103.8569622
646;585.72;521.36;0.1543;0.0446;-0.1725;0.0873;93.83371006;81.6240611;70.68332488;103.9776943
647;585.72;521.36;-0.0108;0.0545;-0.0837;-0.0269;93.30212224;81.7126468;69.97086722;104.2588705
648;585.72;521.36;-0.0901;-0.0553;0.3649;-0.0576;92.60293795;81.8146401;69.37627969;104.4168756
649;585.72;521.36;0.2328;0.0733;0.3045;0.0703;91.83514666;81.80558251;69.25466638;104.5391446
650;585.72;521.36;0.043;0.0438;0.0476;-0.0462;91.4239182;81.92957747;69.07765128;104.7854192
651;585.72;521.36;-0.3481;-0.0888;0.1563;0.0969;90.83638;82.02427141;68.65101919;104.9073566
652;585.72;521.36;0.0476;0.3272;0.2096;-0.2982;89.86991106;81.98441298;68.35067869;105.168517
653;585.72;521.36;0.078;0.0659;-0.2079;-0.2601;89.33589034;82.37130389;68.11605512;105.0262814
654;585.72;521.36;0.0338;-0.0497;0.1013;0.0061;88.84983017;82.46858987;67.47365054;104.9266627
655;585.72;521.36;0.0675;-0.0858;-0.0313;-0.1884;88.31777372;82.44113761;67.16714277;105.0964095
656;585.72;521.36;-0.0101;0.1544;0.0062;0.1794;87.83396983;82.38466328;66.74081753;105.0662634
657;585.72;521.36;-0.1978;0.0153;-0.0547;-0.0421;87.27966563;82.57089888;66.36982024;105.4048747
658;585.72;521.36;-0.0556;0.3822;-0.2074;-0.1658;86.5507454;82.61735092;65.95348359;105.5112398
659;585.72;521.36;-0.1418;-0.0654;0.0049;-0.1499;85.98431802;83.03122613;65.40196114;105.4905328
660;585.72;521.36;-0.1399;-0.1864;-0.2595;0.206;85.33789325;82.97149745;65.08602512;105.4863821
661;585.72;521.36;-0.1895;-0.0042;-0.0918;0.0787;84.7137575;82.79429134;64.51907283;105.838263
662;585.72;521.36;0.0679;0.0263;0.1749;0.178;84.04865256;82.82127909;64.14391957;106.0516991
663;585.72;521.36;0.0147;-0.3178;0.1177;-0.1292;83.65995427;82.88386477;64.05147093;106.3576843
664;585.72;521.36;-0.0672;-0.0464;-0.08;-0.0382;83.2346301;82.6081845;63.90577348;106.346803
665;585.72;521.36;-0.0974;-0.0553;0.2055;-0.072;82.7436872;82.62045258;63.56860882;106.4272652
666;585.72;521.36;-0.0035;-0.0553;-0.091;-0.2845;82.23415259;82.62560806;63.53139502;106.4713878
667;585.72;521.36;0.1619;-0.0945;-0.1363;0.0306;81.84404854;82.63183969;63.19927855;106.301618
668;585.72;521.36;-0.3006;-0.2015;0.3427;0.0041;81.62589446;82.59313059;62.8361383;106.4523069
669;585.72;521.36;0.0565;0.1137;0.1032;-0.2875;80.94125568;82.45455181;62.96765082;106.5717393
670;585.72;521.36;-0.0819;-0.0876;0.0994;-0.1486;80.65611064;82.6434432;62.85398942;106.395804
671;585.72;521.36;-0.2827;-0.1536;0.1333;0.0268;80.24300142;82.61389607;62.74143144;106.3643195
672;585.72;521.36;-0.2919;-0.114;0.0817;0.0749;79.64650318;82.51916686;62.66763363;106.5092288
673;585.72;521.36;-0.1369;-0.0708;-0.109;-0.0545;79.0698753;82.47442119;62.54542474;106.6976652
674;585.72;521.36;0.0329;0.0163;-0.103;-0.0068;78.67426216;82.48156315;62.23780079;106.7507598
675;585.72;521.36;0.059;0.1003;0.0504;0.2505;78.45666302;82.57704002;61.94950302;106.8498813
676;585.72;521.36;-0.1408;-0.143;0.0733;-0.0152;78.2645158;82.75378164;61.82712414;107.2031801
677;585.72;521.36;0.1526;-0.0719;0.1382;0.1565;77.87774169;82.68750659;61.73296818;107.2796607
678;585.72;521.36;0.2134;-0.2018;-0.0164;-0.1305;77.80143528;82.69879747;61.70781117;107.5254369
679;585.72;521.36;0.0594;-0.5088;0.2772;-0.1745;77.78901533;82.58721722;61.52914985;107.4764922
680;585.72;521.36;-0.0887;0.0234;-0.1988;0.0275;77.61548832;82.17394127;61.65187649;107.3850844
681;585.72;521.36;0.1687;0.228;0.2895;0.0969;77.30873123;82.31537309;61.29325219;107.4985477
682;585.72;521.36;0.1133;0.0783;0.2105;0.0301;77.26057642;82.65627627;61.43857908;107.6778473
683;585.72;521.36;0.1301;-0.0761;0.049;0.2365;77.16601822;82.83218597;61.49855807;107.7847191
684;585.72;521.36;-0.0985;0.0145;0.046;0.2152;77.09608119;82.84626918;61.39441935;108.0946388
685;585.72;521.36;-0.4252;-0.1762;-0.0368;0.073;76.79684897;82.95980165;61.29182645;108.3735467
686;585.72;521.36;0.3175;-0.0183;-0.1225;0.015;76.18292971;82.88441222;61.11091566;108.5015267
687;585.72;521.36;-0.2416;-0.0642;-0.0675;0.0318;76.33774056;82.97553843;60.8522177;108.5675054
688;585.72;521.36;-0.0054;-0.1279;0.061;-0.0103;75.9135437;83.01724908;60.65985527;108.6482223
689;585.72;521.36;0.3571;0.0608;0.3361;-0.034;75.74061176;82.9952294;60.60443734;108.6843176
690;585.72;521.36;0.0496;0.39;0.1328;0.0527;75.93734746;83.16438413;60.82655467;108.6955856
691;585.72;521.36;0.1424;0.2498;-0.216;0.1161;75.82541325;83.6527469;60.83561805;108.7932018
692;585.72;521.36;-0.2254;-0.0108;-0.1497;-0.0553;75.81289014;83.97415267;60.4954838;108.9511703
693;585.72;521.36;-0.2667;0.1326;0.1411;-0.2286;75.41831982;84.02031953;60.23659221;108.93281
694;585.72;521.36;-0.0799;0.1294;0.0042;-0.2263;74.99298891;84.20650604;60.27990232;108.7417224
695;585.72;521.36;0.1636;-0.0971;-0.1545;0.0417;74.78008311;84.37221417;60.18440333;108.5588979
696;585.72;521.36;-0.0519;0.0966;-0.1439;-0.055;74.81836349;84.29565194;59.93441483;108.6497838
697;585.72;521.36;-0.1192;-0.2161;-0.1787;0.0184;74.62796593;84.42027584;59.70606401;108.6411303
698;585.72;521.36;0.0297;-0.1208;0.2633;-0.1342;74.3708165;84.22436665;59.45301564;108.7061472
699;585.72;521.36;0.1623;0.0358;-0.0069;-0.0862;74.26575557;84.13767923;59.65318495;108.6165335
700;585.72;521.36;-0.2167;-0.0622;-0.0023;-0.0083;74.3080631;84.21005916;59.57427875;108.5777187
701;585.72;521.36;-0.1816;0.2635;-0.0514;0.0196;73.96550015;84.17882928;59.50346947;108.6180164
702;585.72;521.36;-0.1183;0.0972;-0.0904;0.0661;73.67413529;84.47645538;59.38670025;108.6849553
703;585.72;521.36;0.1642;-0.0573;-0.2261;0.3626;73.45728616;84.59180747;59.23611328;108.7963034
704;585.72;521.36;0.0352;-0.0706;0.0475;-0.1457;73.52847172;84.54914306;58.95651693;109.2006751
705;585.72;521.36;0.3198;0.028;0.1948;-0.0779;73.45419693;84.50837428;58.96296572;109.0841371
706;585.72;521.36;0.1405;-0.1583;-0.0516;-0.0778;73.66899902;84.56504537;59.11642713;109.0390308
707;585.72;521.36;-0.0053;0.0893;0.054;0.1977;73.69922487;84.43057483;59.01665454;108.9954306
708;585.72;521.36;0.1898;-0.2063;0.1721;0.0156;73.57750596;84.5504984;59.02692405;109.2286899
709;585.72;521.36;0.0317;0.0935;0.1241;0.187;73.65820319;84.3748202;59.15483616;109.2725791
710;585.72;521.36;-0.1057;-0.0247;-0.1192;-0.0119;73.58194634;84.51096348;59.22905451;109.4865013
711;585.72;521.36;0.102;0.0622;-0.0482;0.0928;73.3758879;84.52730829;59.05667199;109.4948643
712;585.72;521.36;-0.1044;-0.1519;0.0225;0.193;73.38148336;84.62982236;58.96295938;109.607667
713;585.72;521.36;-0.0436;0.0367;0.2537;-0.1223;73.17618867;84.51553218;58.94412108;109.817161
714;585.72;521.36;0.1992;0.3619;0.1866;0.0738;73.04245098;84.6032804;59.1573223;109.7048436
715;585.72;521.36;-0.0152;-0.0686;-0.0168;-0.166;73.16856998;85.00741967;59.29393004;109.7921164
716;585.72;521.36;-0.1205;0.0476;-0.283;0.0139;73.07923035;84.95931064;59.22106388;109.6368771
717;585.72;521.36;-0.0697;0.2258;-0.0098;-0.0272;72.88640368;85.02548524;58.88523664;109.6663628
718;585.72;521.36;0.1533;0.1143;-0.1273;-0.0705;72.74033782;85.26677577;58.83756291;109.6538318
719;585.72;521.36;-0.0829;0.0648;0.1374;0.0525;72.82342291;85.38160191;58.67451541;109.5983904
720;585.72;521.36;-0.058;-0.1521;-0.1322;0.0494;72.65832035;85.43827547;58.78344632;109.667673
721;585.72;521.36;-0.0765;-0.1916;-0.1015;0.0292;72.53234218;85.27678525;58.61791346;109.7317012
722;585.72;521.36;0.0276;0.008;0.0108;0.1345;72.38762076;85.08752778;58.49047342;109.7735393
723;585.72;521.36;-0.0578;-0.0695;-0.0142;0.2907;72.34952162;85.11059989;58.48103208;109.9193772
724;585.72;521.36;-0.2403;-0.0029;-0.1322;-0.1379;72.22776565;85.05930815;58.44701317;110.2168849
725;585.72;521.36;-0.1331;0.0308;0.2271;0.1089;71.92891191;85.08694791;58.29651664;110.0765604
726;585.72;521.36;-0.1399;-0.1015;-0.1598;0.1299;71.74753939;85.14226445;58.51206031;110.1873889
727;585.72;521.36;0.1865;0.0741;-0.4604;-0.0772;71.57936507;85.06537726;58.33105324;110.3157792
728;585.72;521.36;0.1219;0.2788;-0.2585;0.0264;71.73909372;85.17271634;57.85754938;110.2330886
729;585.72;521.36;0.0881;-0.1514;0.0322;-0.1236;71.80384116;85.4757071;57.60720269;110.2565617
730;585.72;521.36;-0.0758;-0.0704;-0.0114;0.0158;71.81981893;85.33094305;57.65883007;110.1293069
731;585.72;521.36;-0.1224;-0.0074;-0.2479;-0.0206;71.67331197;85.2719634;57.66453047;110.1453988
732;585.72;521.36;-0.0761;0.1711;-0.2789;-0.1929;71.48882555;85.28004229;57.433474;110.1245916
733;585.72;521.36;-0.1578;-0.178;0.001;0.0877;71.35076121;85.46548806;57.18183944;109.9321298
734;585.72;521.36;0.3746;-0.1598;0.2165;0.2797;71.12752262;85.28467362;57.22147886;110.0262415
735;585.72;521.36;-0.3368;-0.3245;0.0658;-0.2523;71.45126678;85.135888;57.4748249;110.3094316
736;585.72;521.36;0.0846;-0.0661;-0.1244;-0.1475;71.0565174;84.84017009;57.56602366;110.0518378
737;585.72;521.36;-0.1927;0.102;0.0668;0.2071;71.10989555;84.81274171;57.46290783;109.9070335
738;585.72;521.36;-0.0157;0.1598;-0.1245;-0.1865;70.87825982;84.95057788;57.55564448;110.1213245
739;585.72;521.36;-0.1482;0.0536;-0.3427;-0.242;70.84110181;85.14452674;57.45289676;109.9353641
740;585.72;521.36;-0.1766;-0.0901;0.046;-0.1108;70.66894199;85.21478189;57.13658532;109.6996754
741;585.72;521.36;-0.171;0.106;0.0358;0.3336;70.46397991;85.12977204;57.2232729;109.6025088
742;585.72;521.36;0.2632;0.0306;0.1397;-0.0623;70.28033867;85.24297533;57.29583779;109.9527633
743;585.72;521.36;-0.0199;-0.2881;0.1107;-0.2622;70.54476422;85.28482572;57.46902134;109.8962343
744;585.72;521.36;-0.1149;-0.1842;-0.0041;-0.0337;70.51867497;85.00369461;57.60538204;109.6415607
745;585.72;521.36;0.0834;0.2268;0.1147;-0.1199;70.4052391;84.83553129;57.6207915;109.6233009
746;585.72;521.36;0.0016;0.0483;-0.1248;0.0969;70.4973324;85.08797142;57.7543063;109.5194088
747;585.72;521.36;0.108;-0.2062;-0.2116;0.0265;70.50833524;85.14341547;57.64230608;109.6355479
748;585.72;521.36;-0.2736;0.123;-0.2697;-0.2466;70.62005917;84.94462195;57.44855114;109.677675
749;585.72;521.36;0.0455;0.1592;-0.1047;-0.0017;70.33501219;85.08835322;57.20543589;109.4453923
750;585.72;521.36;0.1159;-0.0653;0.091;-0.2171;70.37449658;85.2523712;57.13830767;109.4652345
751;585.72;521.36;-0.2492;0.0987;0.1275;-0.0421;70.4790669;85.18260077;57.26991728;109.2690591
752;585.72;521.36;0.0672;-0.561;-0.1276;0.1893;70.21846609;85.27493583;57.4320727;109.253991
753;585.72;521.36;0.2544;0.146;0.0658;-0.0353;70.29661606;84.7015269;57.33180142;109.4707921
754;585.72;521.36;-0.0022;0.1763;0.0937;-0.2531;70.55292827;84.87653553;57.42945949;109.4562438
755;585.72;521.36;0.1232;-0.1687;0.1311;0.1218;70.54228301;85.07079807;57.5506062;109.2243483
756;585.72;521.36;0.1006;0.0423;0.0571;-0.2441;70.66311779;84.90109451;57.70368572;109.3745728
757;585.72;521.36;-0.1061;-0.0507;-0.1445;0.1144;70.76129882;84.95732941;57.77586521;109.1542192
758;585.72;521.36;0.006;-0.0154;-0.0158;0.0212;70.65038443;84.91030013;57.64319439;109.2992286
759;585.72;521.36;-0.235;-0.0637;-0.1576;-0.1487;70.65197242;84.90593232;57.64519942;109.3465209
760;585.72;521.36;-0.0677;-0.1998;-0.1826;0.1344;70.41255942;84.85500127;57.50531408;109.2224406
761;585.72;521.36;0.0399;0.2836;0.2207;0.2234;70.34792284;84.66718724;57.3467369;109.3853245
762;585.72;521.36;0.1085;-0.0465;0.1001;-0.1128;70.38745148;84.9792158;57.59862008;109.6321362
763;585.72;521.36;0.0037;0.0157;0.0039;-0.0171;70.50467039;84.9499394;57.71853439;109.5350693
764;585.72;521.36;0.108;-0.1514;-0.1382;-0.036;70.51573976;84.98161448;57.73684506;109.5367213
765;585.72;521.36;-0.1654;-0.1555;-0.0806;0.2748;70.63129632;84.84432563;57.6122311;109.5194219
766;585.72;521.36;-0.0153;0.0619;-0.0056;0.1457;70.46118683;84.71070275;57.55083179;109.8134606
767;585.72;521.36;0.0029;0.079;0.1352;-0.3208;70.44820203;84.81170992;57.56720114;109.9692581
768;585.72;521.36;0.2774;0.1317;0.0936;-0.1707;70.45490354;84.92854062;57.72363221;109.6537171
769;585.72;521.36;-0.0321;0.1656;-0.0008;-0.113;70.74276898;85.08119963;57.83141328;109.4980792
770;585.72;521.36;-0.0749;-0.0315;0.1258;-0.1852;70.70941981;85.25368929;57.83994246;109.404982
771;585.72;521.36;0.0032;-0.0666;-0.0985;-0.1476;70.6355719;85.21576415;57.97468789;109.2425818
772;585.72;521.36;-0.1379;0.112;0.2743;0.118;70.65013061;85.13997195;57.87907439;109.1228383
773;585.72;521.36;0.0289;-0.0956;0.0868;0.1109;70.51845312;85.24362614;58.16055949;109.2724257
774;585.72;521.36;-0.0548;0.1308;-0.3477;-0.1352;70.57379928;85.13808134;58.24189969;109.4102526
775;585.72;521.36;-0.2687;0.0562;-0.0879;-0.0178;70.54590739;85.26960135;57.88509162;109.2976884
776;585.72;521.36;-0.0088;0.1733;-0.0511;-0.2279;70.28969855;85.31507532;57.80410609;109.3060286
777;585.72;521.36;-0.0476;0.1006;0.2582;0.1535;70.30450978;85.47516458;57.76356411;109.1040091
778;585.72;521.36;-0.2449;-0.1582;-0.0061;0.0739;70.27784186;85.54660423;58.03414708;109.2896834
779;585.72;521.36;-0.0101;-0.1298;-0.0001;-0.0897;70.06757986;85.36072262;58.02826219;109.3899729
780;585.72;521.36;0.2234;0.1099;0.1476;-0.1282;70.10399067;85.21757121;58.02864165;109.3235399
781;585.72;521.36;0.0782;0.2861;0.1756;-0.1489;70.37181545;85.32069118;58.17670405;109.2206751
782;585.72;521.36;0.0918;-0.1984;-0.3083;0.1287;70.48563404;85.59058315;58.34611993;109.100314
