;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];h1 [cm];h2 [cm];h3 [cm];h4 [cm]
923;394.74;792.69;-0.0;-0.0;0.0;-0.0;101.66049576115884;78.78767377172606;132.12216217641105;50.06045489056112
924;394.74;792.69;0.0;-0.0;0.0;0.0;101.74948946341334;78.78449267775756;132.18284701294223;50.05879711192832
925;394.74;792.69;-0.0;0.0;-0.0;0.0;101.83602241847065;78.78143505689899;132.2417255469873;50.057215614857625
926;394.74;792.69;-0.0;0.0;-0.0;0.0;101.92016024127606;78.77849666840709;132.2988519399482;50.05570689048182
927;394.74;792.69;-0.0;0.0;-0.0;-0.0;102.00196689877798;78.77567337609673;132.3542787058202;50.054267591231884
928;394.74;792.69;-0.0;-0.0;0.0;0.0;102.08150474702354;78.77296114921718;132.40805676268567;50.0528945234318
929;394.74;792.69;0.0;-0.0;-0.0;0.0;102.15883456761077;78.77035606293173;132.46023548251625;50.051584640232534
930;394.74;792.69;-0.0;0.0;-0.0;0.0;102.23401560349832;78.76785429844112;132.51086273934385;50.05033503486962
931;394.74;792.69;-0.0;-0.0;0.0;-0.0;102.30710559417513;78.76545214278806;132.55998495585814;50.04914293422971
932;394.74;792.69;0.0;0.0;0.0;0.0;102.37816081019237;78.76314598837698;132.60764714848665;50.048005692711875
933;394.74;792.69;0.0;0.0;-0.0;-0.0;102.44723608706109;78.76093233224066;132.65389297101052;50.04692078637036
934;394.74;792.69;0.0;0.0;0.0;0.0;102.51438485851934;78.7588077750824;132.69876475676753;50.045885807325746
935;394.74;792.69;0.0;-0.0;0.0;-0.0;102.57965918917307;78.75676902012039;132.74230355949138;50.04489845843249
936;394.74;792.69;-0.0;0.0;0.0;-0.0;102.64310980651551;78.75481287175825;132.78454919283502;50.043956548190934
937;394.74;792.69;0.0;0.0;-0.0;-0.0;102.70478613233023;78.75293623410433;132.82554026862312;50.04305798589271
938;394.74;792.69;0.0;0.0;-0.0;-0.0;102.76473631348344;78.75113610935963;132.86531423387794;50.04220077698889
939;394.74;792.69;0.0;0.0;-0.0;-0.0;102.8230072521113;78.74940959609323;132.9039074066602;50.04138301867063
940;394.74;792.69;0.0;-0.0;-0.0;-0.0;102.87964463520852;78.74775388742175;132.9413550107659;50.04060289565259
941;394.74;792.69;-0.0;-0.0;0.0;0.0;102.93469296362467;78.74616626910857;132.97769120931767;50.03985867614995
942;394.74;792.69;-0.0;-0.0;-0.0;-0.0;102.9881955804748;78.74464411759656;133.01294913728853;50.039148708040024
943;394.74;792.69;0.0;-0.0;0.0;-0.0;103.04019469897148;78.74318489798715;133.04716093299385;50.03847141520015
944;394.74;792.69;0.0;-0.0;-0.0;0.0;103.0907314296852;78.74178616197717;133.08035776858637;50.03782529401364
945;394.74;792.69;-0.0;-0.0;0.0;-0.0;103.13984580724052;78.74044554576399;133.1125698795877;50.037208910036284
946;394.74;792.69;0.0;-0.0;-0.0;-0.0;103.18757681645526;78.73916076792815;133.14382659348868;50.036620894815826
947;394.74;792.69;0.0;0.0;0.0;-0.0;103.23396241793063;78.73792962730234;133.17415635744936;50.03605994285761
948;394.74;792.69;0.0;0.0;-0.0;-0.0;103.27903957309951;78.73675000083387;133.20358676512882;50.035524808729576
949;394.74;792.69;-0.0;-0.0;0.0;-0.0;103.32284426874114;78.73561984144796;133.23214458267344;50.03501430430021
950;394.74;792.69;0.0;0.0;-0.0;0.0;103.36541154096972;78.73453717591751;133.2598557738915;50.03452729610348
951;394.74;792.69;-0.0;0.0;0.0;-0.0;103.40677549870509;78.73350010274518;133.28674552464082;50.03406270282472
952;394.74;792.69;-0.0;-0.0;-0.0;-0.0;103.4469693466333;78.73250679006236;133.31283826645546;50.03361949290218
953;394.74;792.69;0.0;0.0;0.0;-0.0;103.48602540766521;78.73155547354934;133.3381576994361;50.03319668223869
954;394.74;792.69;0.0;0.0;0.0;0.0;103.52397514490114;78.73064445438061;133.36272681442844;50.0327933320185
955;394.74;792.69;0.0;0.0;0.0;0.0;103.5608491831096;78.72977209719836;133.3865679145125;50.032408546624545
956;394.74;792.69;-0.0;0.0;0.0;-0.0;103.59667732972818;78.7289368281172;133.40970263582548;50.03204147165134
957;394.74;792.69;-0.0;-0.0;-0.0;0.0;103.6314885953948;78.72813713276241;133.43215196773943;50.031691292009256
958;394.74;792.69;0.0;0.0;0.0;0.0;103.66531121401712;78.72737155434407;133.45393627241495;50.03135723011599
959;394.74;792.69;0.0;0.0;-0.0;-0.0;103.69817266238842;78.72663869176861;133.47507530375066;50.03103854417107
960;394.74;792.69;0.0;0.0;-0.0;-0.0;103.73009967935772;78.72593719778936;133.49558822574818;50.03073452650982
961;394.74;792.69;0.0;-0.0;-0.0;0.0;103.76111828456241;78.7252657771974;133.51549363031106;50.03044450203289
962;394.74;792.69;-0.0;0.0;-0.0;0.0;103.79125379673093;78.72462318505346;133.534809554496;50.03016782670811
963;394.74;792.69;0.0;-0.0;-0.0;0.0;103.8205308515638;78.72400822496199;133.55355349723385;50.0299038861411
964;394.74;792.69;0.0;0.0;-0.0;0.0;103.84897341920053;78.72341974738745;133.57174243553692;50.02965209421174
965;394.74;792.69;0.0;0.0;-0.0;0.0;103.87660482128035;78.72285664801366;133.58939284020954;50.02941189177327
966;394.74;792.69;0.0;-0.0;0.0;0.0;103.9034477476044;78.72231786614613;133.6065206910771;50.029182745411234
967;394.74;792.69;-0.0;-0.0;0.0;-0.0;103.92952427240706;78.72180238315748;133.62314149174892;50.028964146259504
968;394.74;792.69;-0.0;0.0;0.0;0.0;103.954855870244;78.721309220976;133.63927028393013;50.02875560887077
969;394.74;792.69;-0.0;0.0;0.0;-0.0;103.97946343150439;78.72083744061698;133.65492166129593;50.02855667013894
970;394.74;792.69;-0.0;-0.0;-0.0;0.0;104.00336727755483;78.72038614075663;133.6701097829429;50.02836688827118
971;394.74;792.69;-0.0;-0.0;-0.0;0.0;104.02658717552221;78.71995445634826;133.68484838643002;50.02818584180716
972;394.74;792.69;0.0;-0.0;-0.0;0.0;104.04914235272278;78.71954155728001;133.6991508004227;50.02801312868345
973;394.74;792.69;-0.0;0.0;0.0;0.0;104.07105151074474;78.7191466470739;133.71302995695171;50.02784836534096
974;394.74;792.69;-0.0;-0.0;-0.0;-0.0;104.09233283919119;78.7187689616254;133.72649840329984;50.02769118587344
975;394.74;792.69;0.0;-0.0;-0.0;-0.0;104.1130040290907;78.71840776798294;133.73956831352706;50.02754124121512
976;394.74;792.69;-0.0;-0.0;0.0;0.0;104.13308228598228;78.7180623631666;133.75225149964612;50.02739819836577
977;394.74;792.69;0.0;-0.0;-0.0;0.0;104.15258434268146;78.71773207302533;133.7645594224591;50.02726173965139
978;394.74;792.69;-0.0;0.0;0.0;0.0;104.17152647173444;78.7174162511319;133.7765032020654;50.027131562018866
979;394.74;792.69;0.0;-0.0;0.0;-0.0;104.18992449756672;78.71711427771466;133.7880936280519;50.02700737636318
980;394.74;792.69;0.0;-0.0;-0.0;0.0;104.20779380833288;78.71682555862553;133.79934116937432;50.02688890688549
981;394.74;792.69;-0.0;0.0;-0.0;-0.0;104.22514936747382;78.71654952434315;133.81025598393992;50.02677589048077
982;394.74;792.69;0.0;0.0;-0.0;-0.0;104.24200572498786;78.71628562901043;133.82084792790076;50.02666807615364
983;394.74;792.69;0.0;-0.0;-0.0;0.0;104.25837702842202;78.71603334950568;133.83112656466605;50.02656522446105
984;394.74;792.69;-0.0;0.0;0.0;0.0;104.27427703358936;78.7157921845464;133.84110117364273;50.02646710698064
985;394.74;792.69;0.0;-0.0;0.0;-0.0;104.28971911501867;78.71556165382484;133.8507807587122;50.026373505803505
986;394.74;792.69;0.0;0.0;0.0;0.0;104.3047162761424;78.71534129717452;133.86017405645177;50.02628421305038
987;394.74;792.69;0.0;0.0;0.0;-0.0;104.31928115922851;78.71513067376686;133.86928954410823;50.02619903041002
988;394.74;792.69;-0.0;0.0;-0.0;0.0;104.33342605506215;78.71492936133691;133.87813544733143;50.02611776869885
989;394.74;792.69;0.0;0.0;-0.0;-0.0;104.34716291238274;78.71473695543753;133.88671974767524;50.0260402474409
990;394.74;792.69;-0.0;-0.0;-0.0;0.0;104.36050334708206;78.71455306872096;133.8950501898727;50.02596629446701
991;394.74;792.69;-0.0;-0.0;-0.0;-0.0;104.37345865116859;78.7143773302472;133.9031342888927;50.02589574553254
992;394.74;792.69;0.0;-0.0;0.0;0.0;104.3860398015038;78.71420938481812;133.91097933678444;50.02582844395262
993;394.74;792.69;0.0;-0.0;0.0;0.0;104.39825746831524;78.71404889233663;133.91859240931663;50.02576424025426
994;394.74;792.69;-0.0;0.0;-0.0;0.0;104.4101220234919;78.71389552719009;133.92598037241717;50.02570299184438
995;394.74;792.69;0.0;-0.0;0.0;0.0;104.42164354866671;78.71374897765716;133.93314988841965;50.02564456269318
996;394.74;792.69;0.0;-0.0;-0.0;-0.0;104.4328318430913;78.71360894533731;133.9401074221227;50.025588823032045
997;394.74;792.69;0.0;-0.0;-0.0;0.0;104.44369643130763;78.7134751446023;133.94685924666757;50.02553564906539
998;394.74;792.69;0.0;-0.0;0.0;0.0;104.45424657062162;78.71334730206877;133.95341144923967;50.025484922695725
999;394.74;792.69;-0.0;-0.0;0.0;0.0;104.46449125838312;78.71322515609141;133.95976993659934;50.0254365312614
