;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
94;452.78;555.56;0.0356;-0.0626;0.1001;-0.0575;65.66794621418279;64.68514914558912;66.50254795013467;65.55726583194878
95;452.78;555.56;0.0707;-0.133;-0.0978;0.1198;65.71131946683172;64.63274352176171;66.57743935505138;65.51017669724826
96;452.78;555.56;0.0011;0.1507;0.0678;-0.2628;65.79034653537286;64.51167666357932;66.45128924880692;65.64228132343587
97;452.78;555.56;0.1786;-0.0393;-0.0069;0.1587;65.78976824993784;64.68801832667947;66.49603185058878;65.38647488356946
98;452.78;555.56;0.0127;0.0294;-0.1057;0.1416;65.9686022181022;64.65184200469763;66.46419667356469;65.56245761054853
99;452.78;555.56;0.0402;-0.0877;-0.014;0.0767;65.96954610705137;64.69395366798067;66.33489750553912;65.71425972224009
100;452.78;555.56;0.1883;0.1117;-0.1433;0.0166;65.99250428476377;64.622146736291;66.30272785471007;65.79506174916708
101;452.78;555.56;-0.1348;-0.0274;-0.0179;0.0815;66.16084409411957;64.75796129078907;66.14260989035745;65.81251966404744
102;452.78;555.56;-0.127;-0.0091;-0.0123;-0.1628;65.9893373928433;64.74596469673094;66.11462455664636;65.89417692468368
103;452.78;555.56;0.0969;-0.1829;0.0538;0.03;65.83465551801142;64.75637504740784;66.09341678487779;65.72825819403856
104;452.78;555.56;-0.1173;0.0396;0.1065;0.1334;65.91219401010711;64.58560572097105;66.13920155599818;65.76179805502375
105;452.78;555.56;0.1944;0.1812;-0.1401;0.0829;65.77283963243782;64.65051895747158;66.23575962425575;65.89739122908068
106;452.78;555.56;-0.0414;-0.0869;-0.1328;-0.0485;65.95755077754767;64.85797208889035;66.08165654595898;65.97704358593636
107;452.78;555.56;-0.0747;-0.0458;-0.2046;0.0162;65.88897370119327;64.78614958985023;65.9413363161149;65.92210241879914
108;452.78;555.56;0.1923;-0.1138;0.0839;-0.0585;65.78527114504557;64.75819667685309;65.73512569257552;65.93406381667886
109;452.78;555.56;0.1481;0.0129;-0.0687;-0.0697;65.9460526511714;64.66465924695791;65.82611108005804;65.8708456097226
110;452.78;555.56;0.1868;0.0064;-0.0562;-0.1147;66.05689316416355;64.70176749603434;65.76065788672355;65.79896269619813
111;452.78;555.56;0.0906;0.0705;-0.0044;0.072;66.19707531649426;64.72691978753059;65.71046582894836;65.68496404278885
112;452.78;555.56;-0.0861;0.0551;-0.0005;-0.094;66.23060347423942;64.8098520175231;65.7141920484581;65.76224275146201
113;452.78;555.56;0.191;-0.0813;0.0684;-0.1249;66.08559652671934;64.87474399758241;65.72166098090763;65.67041807244854
114;452.78;555.56;-0.0268;0.0225;-0.216;0.0977;66.2266254245952;64.79505658150097;65.79771465646117;65.55138112782836
115;452.78;555.56;0.0802;-0.0328;-0.0197;-0.0975;66.14467923864757;64.81990081025499;65.58615919437743;65.65972861822344
116;452.78;555.56;0.0947;-0.1091;-0.1233;-0.0919;66.16567236254475;64.79207989392907;65.5798350664737;65.56852113601236
117;452.78;555.56;-0.0155;-0.0127;0.1692;0.0155;66.19965021843407;64.68621941254212;65.47017814875306;65.48657945292929
118;452.78;555.56;0.0614;0.3802;0.0531;-0.1341;66.11677315481077;64.68079660205699;65.65765655961609;65.5153333340409
119;452.78;555.56;0.0922;0.2315;0.0352;0.1057;66.12364567054438;65.06980627554215;65.7211123853009;65.39333054508944
120;452.78;555.56;0.0376;0.014;0.2172;-0.0078;66.16358849677742;65.27828698361465;65.76398921597016;65.51603725822643
121;452.78;555.56;-0.1099;0.1739;-0.0146;0.1704;66.14836593626502;65.25981175982584;65.98705659326761;65.52030615600151
122;452.78;555.56;0.0298;-0.0045;0.0896;-0.0274;65.99595257028828;65.40268285817912;65.96891976381255;65.70260335321689
123;452.78;555.56;0.1326;-0.0053;-0.1461;-0.031;65.99154196264597;65.36462886363717;66.05574696332624;65.67977353504973
124;452.78;555.56;-0.0695;-0.195;0.0201;-0.1755;66.09385060589939;65.3274809103769;65.90321744656482;65.65426075151048
125;452.78;555.56;-0.015;-0.096;0.2275;0.0419;65.98154638103777;65.1021693225292;65.92331329039055;65.48527296130835
126;452.78;555.56;-0.0435;-0.0783;0.0498;0.1283;65.93127163736641;64.98461440872384;66.1499621646132;65.54047940412953
127;452.78;555.56;0.1849;0.0108;-0.0752;-0.053;65.8650338015977;64.89510433064666;66.1893675045241;65.67986528301745
128;452.78;555.56;0.0672;0.0014;-0.0976;0.1029;66.03279910629641;64.90648761049007;66.10211526784292;65.6323488138008
129;452.78;555.56;0.0407;-0.0579;-0.1574;0.0153;66.06920413511722;64.90577415824387;65.99613394032257;65.74264150950377
130;452.78;555.56;-0.077;-0.0589;0.0444;-0.0858;66.07248100335632;64.85024045838098;65.83481475952753;65.76090381192564
131;452.78;555.56;0.0539;-0.0166;0.0861;0.0466;65.95106400774347;64.79828283263241;65.88209450588545;65.67733288702628
132;452.78;555.56;-0.0674;-0.1381;0.0127;0.0271;65.96976669076061;64.78886589754924;65.96908074707139;65.72951814956016
133;452.78;555.56;0.0032;-0.0613;-0.0811;-0.0757;65.86972166784295;64.66069702162783;65.97900116456998;65.76010741481007
134;452.78;555.56;-0.0636;-0.0381;0.0242;0.1709;65.84665293111294;64.61943594507835;65.89470366376074;65.68666846295189
135;452.78;555.56;0.0676;-0.1249;-0.0687;0.0259;65.75460652807735;64.60128612775885;65.91925837272737;65.8627787051919
136;452.78;555.56;0.0577;-0.033;0.1221;0.0273;65.80028202427056;64.50466440290162;65.84987813716448;65.88681939310007
137;452.78;555.56;-0.0208;-0.0835;-0.0411;0.0031;65.83040951902545;64.50760989133612;65.97422267296956;65.91129575455312
138;452.78;555.56;0.0396;0.1235;-0.0883;0.0654;65.78548202884691;64.46083259141521;65.93012647217745;65.91059049442343
139;452.78;555.56;-0.1093;-0.0244;-0.0546;0.0718;65.8017745983392;64.62427379541232;65.84068822389642;65.9722135161174
140;452.78;555.56;-0.1491;-0.019;0.0387;-0.0273;65.66442559728728;64.63094635441695;65.78872028233037;66.03776594738403
141;452.78;555.56;0.0439;0.0428;-0.123;0.1165;65.49327637112445;64.64518315107149;65.83224424737233;66.00159151655501
142;452.78;555.56;0.0167;0.0557;0.0667;-0.0189;65.52718253134319;64.71878351109378;65.71223239742429;66.11066653108492
143;452.78;555.56;0.0635;-0.1736;-0.0271;0.0655;65.52679954484634;64.80455236444045;65.78698404794177;66.0799723086706
144;452.78;555.56;0.2383;-0.0377;0.0082;0.0748;65.57639387562482;64.65385165685832;65.76478125891236;66.13490724542885
145;452.78;555.56;0.0944;-0.0909;-0.013;0.156;65.79688949445503;64.65169087236006;65.77881521660304;66.19694249811627
146;452.78;555.56;-0.0913;-0.0145;0.2264;-0.1261;65.86092191972736;64.59896276525748;65.77105705625057;66.33769485660146
147;452.78;555.56;0.1117;-0.0536;-0.017;-0.063;65.73511082138172;64.63191963915936;66.0030262188989;66.19071806428434
148;452.78;555.56;-0.1316;0.0157;0.0845;0.0632;65.82957820461652;64.61761309460225;65.9818167426556;66.11271949650795
149;452.78;555.56;-0.0462;-0.098;0.2453;0.0291;65.67422016505384;64.67047633482001;66.06300063546267;66.1640430726706
150;452.78;555.56;-0.0068;-0.0568;0.0426;-0.0831;65.61694535447543;64.60802950479464;66.30156574004114;66.17921205028037
151;452.78;555.56;0.1713;-0.0591;0.1848;-0.0209;65.61252300121022;64.59171896858405;66.32739661091178;66.08157393206932
152;452.78;555.56;-0.0745;0.1083;0.0097;-0.0705;65.7875500234673;64.57033061309772;66.49434209919009;66.05004472428863
153;452.78;555.56;-0.0826;0.0368;0.0797;-0.1557;65.71334532897633;64.71656281974904;66.47917782697614;65.97017839487081
154;452.78;555.56;-0.0098;0.0369;-0.0589;0.174;65.634829360547;64.77795730441788;66.53464991344975;65.8083123997978
155;452.78;555.56;-0.0663;-0.0286;-0.1112;-0.1175;65.63612579127866;64.82870699647874;66.44919450306983;65.98263850586486
156;452.78;555.56;0.1127;-0.0385;-0.0969;-0.0373;65.57725890270963;64.81743438435329;66.31502503362653;65.8584730925321
157;452.78;555.56;-0.108;0.0561;-0.0024;-0.0364;65.69527152548525;64.7920633224367;66.20079033454911;65.81948650689982
158;452.78;555.56;-0.1147;0.0777;0.0286;0.0485;65.5807384689511;64.86148462545775;66.1858576913929;65.78296418689078
159;452.78;555.56;-0.0438;0.0015;-0.1117;-0.1668;65.46571324013878;64.94623437111419;66.20255307417636;65.8328076786756
160;452.78;555.56;-0.0498;0.1142;-0.1378;-0.0409;65.42916140771617;64.95092108395976;66.07824629970938;65.66535081886049
161;452.78;555.56;0.193;0.1274;-0.1877;0.0487;65.38356423531148;65.06126016552754;65.93306961843584;65.63051745323571
162;452.78;555.56;0.0949;-0.1665;0.2127;-0.0069;65.57737891724399;65.17577181980221;65.74410734407031;65.6866837450309
